ProductionBudget,WorldwideGross
3000000.0,13200000.0
3000000.0,13000000.0
3000000.0,16976561.0
3000000.0,12051924.0
3000000.0,11052713.0
3000000.0,10466091.0
3000000.0,10400000.0
3000000.0,10172519.0
3000000.0,10000000.0
3000000.0,9639390.0
3000000.0,9017070.0
3000000.0,9012000.0
3000000.0,9981635.0
3000000.0,23241189.0
3000000.0,7888000.0
3000000.0,10473836.0
3000000.0,7282851.0
3000000.0,7241309.0
3000000.0,7301115.0
3000000.0,6879730.0
3000000.0,7777790.0
3000000.0,5732587.0
3000000.0,11322573.0
3000000.0,4638314.0
3000000.0,4417983.0
3000000.0,5837111.0
3000000.0,30438635.0
3000000.0,4142507.0
3000000.0,4109095.0
3000000.0,11218621.0
3000000.0,4566662.0
3000000.0,4006061.0
3000000.0,3902679.0
3000000.0,4002884.0
3000000.0,3660880.0
3000000.0,3705923.0
3000000.0,7445044.0
3000000.0,3076820.0
3000000.0,2962051.0
3000000.0,11537539.0
3000000.0,3237452.0
3000000.0,5746453.0
3000000.0,2503392.0
3000000.0,2255000.0
3000000.0,1887554.0
3000000.0,4495262.0
3000000.0,10051516.0
3000000.0,1324299.0
3000000.0,6226386.0
3000000.0,834953.0
3000000.0,772366.0
3000000.0,533235.0
3000000.0,12577401.0
3000000.0,5922292.0
3000000.0,351416.0
3000000.0,421404.0
3000000.0,295493.0
3000000.0,252726.0
3000000.0,242623.0
3000000.0,1022453.0
3000000.0,223652.0
3000000.0,163069.0
3000000.0,142356.0
3000000.0,133411.0
3000000.0,115879.0
3000000.0,95204.0
3000000.0,78948.0
3000000.0,101773.0
3000000.0,39852.0
3000000.0,483938.0
3000000.0,156362.0
3000000.0,5073.0
3000000.0,4655.0
2931000.0,4100000.0
2900000.0,263591415.0
2900000.0,17006158.0
2900000.0,5000000.0
2900000.0,3127472.0
2900000.0,172867.0
2900000.0,25935.0
2883848.0,25035089.0
2850000.0,6435262.0
2800000.0,86300489.0
2800000.0,48577431.0
2800000.0,23591783.0
2800000.0,19170001.0
2800000.0,26952508.0
2800000.0,3697729.0
2800000.0,475000.0
2777000.0,34949482.0
2750000.0,5394447.0
2750000.0,388541.0
2700000.0,37799643.0
2700000.0,15600000.0
2700000.0,3589633.0
2700000.0,31517561.0
2686000.0,6600000.0
2650000.0,16556.0
2627000.0,5363000.0
2600000.0,119500000.0
2600000.0,32980880.0
2600000.0,15298355.0
2600000.0,3305831.0
2600000.0,3292333.0
2600000.0,564474.0
2540000.0,7235585.0
2500000.0,50700000.0
2500000.0,59922558.0
2500000.0,33349941.0
2500000.0,32327255.0
2500000.0,36028802.0
2500000.0,34557416.0
2500000.0,25533818.0
2500000.0,14400000.0
2500000.0,13881317.0
2500000.0,12300000.0
2500000.0,10000000.0
2500000.0,6916951.0
2500000.0,6402593.0
2500000.0,5691852.0
2500000.0,23287379.0
2500000.0,4934356.0
2500000.0,2013052.0
2500000.0,1687548.0
2500000.0,1269705.0
2500000.0,3838486.0
2500000.0,549632.0
2500000.0,12267275.0
2500000.0,497195.0
2500000.0,593933.0
2500000.0,174255.0
2500000.0,118666.0
2500000.0,507446.0
2500000.0,100280.0
2500000.0,108907.0
2500000.0,72260.0
2500000.0,1392649.0
2500000.0,9598.0
2450000.0,182358.0
2400000.0,5691854.0
2400000.0,1420418.0
2400000.0,500296.0
2380000.0,8739576.0
2361000.0,3500000.0
2300000.0,14628921.0
2300000.0,11000000.0
2300000.0,574838.0
2300000.0,59696.0
2300000.0,29384.0
2289247.0,84300000.0
2280000.0,83320832.0
2250000.0,36690067.0
2200000.0,41158757.0
2200000.0,21930418.0
2200000.0,388390.0
2160000.0,9132000.0
2100000.0,23600000.0
2100000.0,1381824.0
2100000.0,399037.0
2100000.0,3330.0
2000000.0,79282312.0
2000000.0,35185884.0
2000000.0,78900000.0
2000000.0,24601294.0
2000000.0,24492698.0
2000000.0,24407647.0
2000000.0,18344729.0
2000000.0,18016290.0
2000000.0,23236296.0
2000000.0,14348020.0
2000000.0,13129846.0
2000000.0,16610760.0
2000000.0,20741000.0
2000000.0,81197047.0
2000000.0,17187434.0
2000000.0,9250000.0
2000000.0,9172000.0
2000000.0,7800000.0
2000000.0,7600000.0
2000000.0,7369373.0
2000000.0,17400005.0
2000000.0,7756617.0
2000000.0,16131551.0
2000000.0,6049171.0
2000000.0,8685632.0
2000000.0,11295324.0
2000000.0,5941994.0
2000000.0,11217346.0
2000000.0,20883834.0
2000000.0,21087760.0
2000000.0,9505996.0
2000000.0,15396525.0
2000000.0,7799257.0
2000000.0,4000000.0
2000000.0,9615464.0
2000000.0,10153415.0
2000000.0,6225304.0
2000000.0,10672492.0
2000000.0,12721520.0
2000000.0,2791973.0
2000000.0,3438804.0
2000000.0,2469510.0
2000000.0,2303792.0
2000000.0,13912289.0
2000000.0,2077844.0
2000000.0,2022893.0
2000000.0,2001124.0
2000000.0,1985292.0
2000000.0,11263263.0
2000000.0,1660865.0
2000000.0,2419669.0
2000000.0,2279959.0
2000000.0,1433319.0
2000000.0,2088390.0
2000000.0,1152411.0
2000000.0,2175587.0
2000000.0,1869928.0
2000000.0,7482387.0
2000000.0,1720833.0
2000000.0,691880.0
2000000.0,1075504.0
2000000.0,636706.0
2000000.0,539961.0
2000000.0,1663296.0
2000000.0,466106.0
2000000.0,2350641.0
2000000.0,304602.0
2000000.0,759504.0
2000000.0,205298.0
2000000.0,134624.0
2000000.0,121807.0
2000000.0,2226603.0
2000000.0,102645.0
2000000.0,72544.0
2000000.0,72277.0
2000000.0,2046090.0
2000000.0,76654.0
2000000.0,2009644.0
2000000.0,37227.0
2000000.0,6328516.0
2000000.0,35312.0
2000000.0,30955.0
2000000.0,22836.0
2000000.0,21000.0
2000000.0,17896.0
2000000.0,12667.0
2000000.0,10024.0
2000000.0,4294373.0
2000000.0,10679.0
2000000.0,5361.0
2000000.0,28864.0
2000000.0,2436.0
1987650.0,21270290.0
1900000.0,28317378.0
1900000.0,4600000.0
1900000.0,5617067.0
1900000.0,7785229.0
1900000.0,1445140.0
1900000.0,478595.0
1900000.0,4581937.0
1900000.0,740932.0
1900000.0,10137234.0
1900000.0,139317.0
1800000.0,70165900.0
1800000.0,25886530.0
1800000.0,25504513.0
1800000.0,23265132.0
1800000.0,9234599.0
1800000.0,8800000.0
1800000.0,8006845.0
1800000.0,6800000.0
1800000.0,5849791.0
1800000.0,3050934.0
1800000.0,842693.0
1800000.0,783733.0
1800000.0,1322161.0
1800000.0,673.0
1780000.0,1341064.0
1750000.0,22879194.0
1750000.0,634803.0
1750000.0,1278471.0
1700000.0,42137871.0
1700000.0,23271741.0
1700000.0,9700000.0
1700000.0,15517886.0
1700000.0,2507159.0
1700000.0,2891228.0
1700000.0,9696537.0
1700000.0,4727375.0
1700000.0,661221.0
1650000.0,30500000.0
1644000.0,4000000.0
1600000.0,6026908.0
1600000.0,5400000.0
1600000.0,4420000.0
1600000.0,2595644.0
1600000.0,14253760.0
1600000.0,419428.0
1600000.0,145382.0
1600000.0,129319.0
1600000.0,2627795.0
1600000.0,868081.0
1600000.0,3264.0
1500000.0,99870886.0
1500000.0,65157139.0
1500000.0,30351664.0
1500000.0,22217183.0
1500000.0,14533681.0
1500000.0,11806119.0
1500000.0,9000000.0
1500000.0,14296709.0
1500000.0,20412216.0
1500000.0,11191423.0
1500000.0,9345061.0
1500000.0,7000000.0
1500000.0,6424420.0
1500000.0,55000000.0
1500000.0,5046118.0
1500000.0,4128828.0
1500000.0,2592308.0
1500000.0,2380606.0
1500000.0,2300000.0
1500000.0,2082980.0
1500000.0,2730877.0
1500000.0,12412889.0
1500000.0,1541131.0
1500000.0,922727.0
1500000.0,1126258.0
1500000.0,510957.0
1500000.0,418953.0
1500000.0,1840248.0
1500000.0,414404.0
1500000.0,1703434.0
1500000.0,372239.0
1500000.0,194568.0
1500000.0,184705.0
1500000.0,240396.0
1500000.0,173066.0
1500000.0,1605139.0
1500000.0,212209.0
1500000.0,139084.0
1500000.0,176262.0
1500000.0,119841.0
1500000.0,113169.0
1500000.0,172569.0
1500000.0,52429.0
1500000.0,31916.0
1500000.0,2105.0
1488000.0,184925486.0
1455000.0,2620000.0
1400000.0,4787818.0
1400000.0,5179176.0
1400000.0,5552584.0
1400000.0,1261792.0
1400000.0,1945420.0
1400000.0,56073.0
1400000.0,1632.0
1350000.0,28356188.0
1305000.0,909000.0
1300000.0,5273000.0
1300000.0,1649338.0
1300000.0,749741.0
1300000.0,1005840.0
1300000.0,635305.0
1300000.0,609042.0
1300000.0,288751.0
1300000.0,210904.0
1300000.0,329621.0
1300000.0,90213.0
1300000.0,54665.0
1300000.0,1738663.0
1288000.0,6002370.0
1250000.0,21722776.0
1250000.0,11000000.0
1250000.0,4700000.0
1250000.0,5403771.0
1250000.0,2940411.0
1250000.0,2500000.0
1200000.0,103880027.0
1200000.0,36741667.0
1200000.0,23182223.0
1200000.0,27025600.0
1200000.0,10827356.0
1200000.0,7020502.0
1200000.0,7000000.0
1200000.0,6103856.0
1200000.0,3700000.0
1200000.0,2859955.0
1200000.0,2968406.0
1200000.0,2509344.0
1200000.0,2000000.0
1200000.0,2349973.0
1200000.0,887000.0
1200000.0,595018.0
1200000.0,3249041.0
1200000.0,255000.0
1200000.0,58936.0
1200000.0,26608.0
1200000.0,8708.0
1200000.0,7826.0
1200000.0,4254.0
1150000.0,63777092.0
1125000.0,18673274.0
1125000.0,414736.0
1100000.0,21445820.0
1100000.0,29005064.0
1100000.0,24051852.0
1100000.0,9297407.0
1100000.0,1436000.0
1100000.0,1355728.0
1100000.0,247740.0
1100000.0,2751844.0
1100000.0,56491.0
1100000.0,81371.0
1100000.0,2636.0
1070000.0,5348767.0
1039000.0,10511866.0
1000000.0,225000000.0
1000000.0,101759490.0
1000000.0,37600000.0
1000000.0,64364198.0
1000000.0,53365925.0
1000000.0,26887177.0
1000000.0,42411721.0
1000000.0,17985000.0
1000000.0,59567035.0
1000000.0,14575148.0
1000000.0,14662703.0
1000000.0,15943081.0
1000000.0,10037390.0
1000000.0,16566240.0
1000000.0,16553163.0
1000000.0,9000000.0
1000000.0,9000000.0
1000000.0,16434588.0
1000000.0,7800000.0
1000000.0,12931420.0
1000000.0,9617402.0
1000000.0,11495204.0
1000000.0,16173879.0
1000000.0,5391992.0
1000000.0,5797192.0
1000000.0,5892466.0
1000000.0,4731944.0
1000000.0,5839322.0
1000000.0,3465703.0
1000000.0,3324070.0
1000000.0,5438911.0
1000000.0,3553253.0
1000000.0,6030129.0
1000000.0,3575308.0
1000000.0,2315026.0
1000000.0,2022442.0
1000000.0,1849392.0
1000000.0,1355079.0
1000000.0,1615787.0
1000000.0,1492895.0
1000000.0,2684207.0
1000000.0,1087521.0
1000000.0,4013841.0
1000000.0,852206.0
1000000.0,1471090.0
1000000.0,1425707.0
1000000.0,1156309.0
1000000.0,1179462.0
1000000.0,2721096.0
1000000.0,627287.0
1000000.0,1239174.0
1000000.0,703020.0
1000000.0,549185.0
1000000.0,542909.0
1000000.0,1227316.0
1000000.0,475367.0
1000000.0,473769.0
1000000.0,428535.0
1000000.0,852399.0
1000000.0,2697234.0
1000000.0,288757.0
1000000.0,839145.0
1000000.0,304472.0
1000000.0,354836.0
1000000.0,227241.0
1000000.0,213137.0
1000000.0,215559.0
1000000.0,113433.0
1000000.0,101531.0
1000000.0,96734.0
1000000.0,63014.0
1000000.0,1549000.0
1000000.0,51587.0
1000000.0,43756.0
1000000.0,22434.0
1000000.0,21210.0
1000000.0,17127.0
1000000.0,15156.0
1000000.0,12996.0
1000000.0,11574.0
1000000.0,844377.0
1000000.0,101053.0
1000000.0,26822.0
1000000.0,6870.0
1000000.0,5494.0
1000000.0,3700.0
1000000.0,1036.0
1000000.0,884.0
1000000.0,703.0
989000.0,8158.0
950000.0,8267066.0
950000.0,814666.0
950000.0,289789.0
930000.0,30905.0
916000.0,6188421.0
910000.0,9600000.0
900000.0,17549645.0
900000.0,9097072.0
900000.0,11993156.0
900000.0,2019874.0
900000.0,958978.0
900000.0,381420.0
900000.0,102812.0
900000.0,7396.0
900000.0,413733.0
880000.0,75636047.0
858000.0,268000000.0
850000.0,1386088.0
850000.0,865708.0
850000.0,442638.0
850000.0,3256.0
840000.0,3787689.0
825000.0,1500711.0
800000.0,98000000.0
800000.0,24426169.0
800000.0,5034794.0
800000.0,2900578.0
800000.0,1001437.0
800000.0,881950.0
800000.0,200433.0
800000.0,371647.0
800000.0,62544.0
800000.0,58163.0
800000.0,2194020.0
800000.0,35688.0
800000.0,462206.0
780000.0,1310470.0
777000.0,140000000.0
750000.0,7712436.0
750000.0,5520368.0
750000.0,4422318.0
750000.0,940936.0
750000.0,1011535.0
750000.0,89609.0
750000.0,47329.0
750000.0,229250.0
750000.0,814801.0
747000.0,44566.0
730000.0,8000000.0
700000.0,11768371.0
700000.0,4857731.0
700000.0,4911725.0
700000.0,1140965.0
700000.0,1110511.0
700000.0,10508.0
672000.0,10000650.0
658000.0,23800000.0
650000.0,2301777.0
650000.0,171962.0
650000.0,113279.0
650000.0,28176.0
650000.0,1447.0
609000.0,3202000.0
600000.0,248300000.0
600000.0,34698275.0
600000.0,20000000.0
600000.0,4300000.0
600000.0,173599.0
600000.0,42557.0
600000.0,23616.0
600000.0,85343.0
600000.0,3301.0
560000.0,1626784.0
560000.0,3709.0
558000.0,900000.0
550000.0,59754601.0
550000.0,5269990.0
550000.0,9111.0
500000.0,33473297.0
500000.0,31559560.0
500000.0,55518641.0
500000.0,17000000.0
500000.0,9387581.0
500000.0,9470209.0
500000.0,3824868.0
500000.0,3177636.0
500000.0,2047570.0
500000.0,1250798.0
500000.0,1131261.0
500000.0,1971479.0
500000.0,1167524.0
500000.0,1111615.0
500000.0,1027228.0
500000.0,1348750.0
500000.0,407100.0
500000.0,367582.0
500000.0,390803.0
500000.0,308793.0
500000.0,279772.0
500000.0,254293.0
500000.0,5639730.0
500000.0,197340.0
500000.0,602789.0
500000.0,152449.0
500000.0,314444.0
500000.0,280967.0
500000.0,680914.0
500000.0,55000.0
500000.0,53201.0
500000.0,32033.0
500000.0,19800.0
500000.0,44793168.0
500000.0,13134.0
500000.0,12232.0
500000.0,77121.0
500000.0,4134.0
500000.0,1822.0
500000.0,1778.0
500000.0,528.0
450000.0,194183034.0
450000.0,2712293.0
450000.0,4243996.0
450000.0,450349.0
450000.0,1297745.0
450000.0,42503.0
450000.0,22623.0
450000.0,13486.0
439000.0,2281000.0
430000.0,2938000.0
425000.0,581304.0
425000.0,25733825.0
425000.0,12604.0
420000.0,437002.0
400000.0,46122713.0
400000.0,5028948.0
400000.0,2797199.0
400000.0,1600566.0
400000.0,655538.0
400000.0,1162014.0
400000.0,433588.0
400000.0,126387.0
400000.0,89134.0
400000.0,44452.0
400000.0,31425.0
400000.0,423.0
379000.0,4358000.0
375000.0,29400000.0
375000.0,617172.0
350000.0,10000000.0
350000.0,4000000.0
350000.0,1772979.0
350000.0,310891.0
350000.0,84689.0
350000.0,9118.0
325000.0,70274000.0
325000.0,2500000.0
323000.0,1373407.0
312000.0,1788168.0
300000.0,7808524.0
300000.0,2652515.0
300000.0,3571253.0
300000.0,2525984.0
300000.0,1416046.0
300000.0,373615.0
300000.0,399908.0
300000.0,87264.0
300000.0,72286.0
300000.0,42735.0
300000.0,39475.0
300000.0,33312.0
300000.0,48539.0
300000.0,17241.0
300000.0,2066892.0
300000.0,10876.0
300000.0,10514.0
300000.0,3496.0
300000.0,1711.0
270000.0,830700.0
250000.0,23894000.0
250000.0,15155095.0
250000.0,4613482.0
250000.0,3934450.0
250000.0,3809226.0
250000.0,3728400.0
250000.0,2477155.0
250000.0,1157672.0
250000.0,1366235.0
250000.0,8969065.0
250000.0,743216.0
250000.0,203134.0
250000.0,191862.0
250000.0,178095.0
250000.0,67665.0
250000.0,62375.0
250000.0,51540.0
250000.0,237816.0
250000.0,284174.0
250000.0,21147.0
250000.0,18823.0
250000.0,20628.0
245000.0,22000000.0
240000.0,7484.0
230000.0,2703762.0
225000.0,1109276.0
225000.0,1032075.0
225000.0,1611592.0
210000.0,5000000.0
200000.0,25000000.0
200000.0,99750000.0
200000.0,8000000.0
200000.0,6618578.0
200000.0,3527522.0
200000.0,2430735.0
200000.0,2000000.0
200000.0,1161843.0
200000.0,1165996.0
200000.0,439651.0
200000.0,236806.0
200000.0,212989.0
200000.0,174682.0
200000.0,162605.0
200000.0,140016.0
200000.0,346106.0
200000.0,44701.0
200000.0,52443.0
200000.0,7033.0
200000.0,6260.0
200000.0,3648.0
200000.0,1217.0
190000.0,1577585.0
180000.0,1628579.0
180000.0,17503.0
175000.0,7137502.0
175000.0,2102779.0
175000.0,2602.0
170000.0,169242.0
170000.0,14000.0
160000.0,156612.0
160000.0,32092.0
150000.0,15200000.0
150000.0,23151277.0
150000.0,3270128.0
150000.0,110719.0
150000.0,7193.0
150000.0,5858.0
140000.0,26572439.0
140000.0,6706368.0
135000.0,429448.0
134000.0,8000000.0
120000.0,3090593.0
114000.0,30087064.0
110000.0,11000000.0
103000.0,16137.0
100000.0,41656474.0
100000.0,10243159.0
100000.0,7097971.0
100000.0,5228617.0
100000.0,3000000.0
100000.0,6121582.0
100000.0,2769782.0
100000.0,287000.0
100000.0,110536.0
100000.0,59424.0
100000.0,20056.0
100000.0,1358.0
87000.0,3100000.0
79000.0,234286.0
75000.0,8799.0
70000.0,30312.0
70000.0,4930.0
68000.0,4678513.0
68000.0,33598.0
66000.0,4594221.0
66000.0,602920.0
65000.0,22233808.0
60000.0,4917.0
50000.0,10426506.0
50000.0,2335352.0
50000.0,424149.0
50000.0,406299.0
50000.0,8374.0
46000.0,48363.0
42000.0,342722.0
40000.0,277233.0
40000.0,25572.0
40000.0,3632.0
35000.0,322563.0
30000.0,243768.0
30000.0,144822.0
30000.0,103509.0
30000.0,82698.0
30000.0,9812.0
27000.0,3894240.0
27000.0,8231.0
27000.0,3547.0
25000.0,45000000.0
25000.0,2883661.0
25000.0,195043.0
23000.0,1227508.0
20000.0,1860.0
15000.0,195254.0
15000.0,115592.0
12000.0,413802.0
12000.0,1336.0
10000.0,683509.0
10000.0,138711.0
10000.0,94596.0
10000.0,1987.0
10000.0,527.0
10000.0,401.0
9000.0,4584.0
7000.0,2041928.0
7000.0,841926.0
7000.0,71644.0
7000.0,900.0
6000.0,240495.0
5000.0,1338.0
1100.0,181041.0
